category,object_type,object_id,object_name,field,current_value,unit_or_normalization,xml_or_runtime_source,target_leg,structural_group,spans_hip,spans_knee,hip_contractile_action,knee_contractile_action,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,taxonomy_family,taxonomy_class,interpretation,notes
MUSCLE_ACTUATOR,actuator,4,addmagMid_r,range,"[0.477896,1.27927]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.0380727423972949,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,4,addmagMid_r,actuator_lengthrange,"[0.112434,0.222784]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.0380727423972949,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,4,addmagMid_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.0269359,""lmax"":2.05759,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_ONLY,True,False,EXTENSOR,NONE,0.0380727423972949,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,4,addmagMid_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.0380727423972949,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,4,addmagMid_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.0380727423972949,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,4,addmagMid_r,tendon_transmission,"{""tendon_id"":4,""tendon_name"":""addmagMid_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,EXTENSOR,NONE,0.0380727423972949,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,force,"{""gainprm_2"":575.376,""biasprm_2"":575.376}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=addmagProx_r_tendon
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,fpmax,"{""gainprm_7"":1.38182,""biasprm_7"":1.38182}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,range,"[0.1628,1.1024]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,actuator_lengthrange,"[0.0575158,0.156738]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.0,""lmax"":1.50093,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,5,addmagProx_r,tendon_transmission,"{""tendon_id"":5,""tendon_name"":""addmagProx_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_ONLY,True,False,MIXED_REQUIRES_REVIEW,NONE,0.022692525373667234,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,6,bflh_r,force,"{""gainprm_2"":1328.94,""biasprm_2"":1328.94}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,BIARTICULAR_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=bflh_r_tendon
MUSCLE_ACTUATOR,actuator,6,bflh_r,fpmax,"{""gainprm_7"":1.98303,""biasprm_7"":1.98303}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,BIARTICULAR_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,6,bflh_r,range,"[0.1,1.8]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,6,bflh_r,actuator_lengthrange,"[0.311093,0.518283]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,6,bflh_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.05,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,6,bflh_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,6,bflh_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,6,bflh_r,tendon_transmission,"{""tendon_id"":6,""tendon_name"":""bflh_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,HIP_KNEE_BIARTICULAR,True,True,EXTENSOR,FLEXOR,0.06229051472351519,0.04409901288332519,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,7,bfsh_r,force,"{""gainprm_2"":586.382,""biasprm_2"":586.382}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=bfsh_r_tendon
MUSCLE_ACTUATOR,actuator,7,bfsh_r,fpmax,"{""gainprm_7"":1.58092,""biasprm_7"":1.58092}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,7,bfsh_r,range,"[0.406318,1.19782]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,7,bfsh_r,actuator_lengthrange,"[0.150634,0.237936]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,7,bfsh_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.0,""lmax"":1.59685,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,7,bfsh_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,7,bfsh_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,7,bfsh_r,tendon_transmission,"{""tendon_id"":7,""tendon_name"":""bfsh_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,KNEE_ONLY,False,True,NONE,MIXED_REQUIRES_REVIEW,3.870583079479429e-17,0.04898653909299586,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,8,edl_r,force,"{""gainprm_2"":553.241,""biasprm_2"":553.241}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=edl_r_tendon
MUSCLE_ACTUATOR,actuator,8,edl_r,fpmax,"{""gainprm_7"":1.35486,""biasprm_7"":1.35486}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,8,edl_r,range,"[0.620259,1.40474]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,8,edl_r,actuator_lengthrange,"[0.411859,0.466224]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,8,edl_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.319949,""lmax"":3.12081,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,8,edl_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,8,edl_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,8,edl_r,tendon_transmission,"{""tendon_id"":8,""tendon_name"":""edl_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.7932968074811457e-16,2.1219883165185722e-16,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,9,ehl_r,force,"{""gainprm_2"":265.537,""biasprm_2"":265.537}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=ehl_r_tendon
MUSCLE_ACTUATOR,actuator,9,ehl_r,fpmax,"{""gainprm_7"":1.48683,""biasprm_7"":1.48683}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,9,ehl_r,range,"[0.696496,1.41065]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,9,ehl_r,actuator_lengthrange,"[0.378893,0.432312]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,9,ehl_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.344704,""lmax"":3.25853,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,9,ehl_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,9,ehl_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,9,ehl_r,tendon_transmission,"{""tendon_id"":9,""tendon_name"":""ehl_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.777507038292082e-16,2.776141181805476e-16,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,10,fdl_r,force,"{""gainprm_2"":332.13,""biasprm_2"":332.13}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=fdl_r_tendon
MUSCLE_ACTUATOR,actuator,10,fdl_r,fpmax,"{""gainprm_7"":1.8954,""biasprm_7"":1.8954}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,10,fdl_r,range,"[0.598501,1.22918]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,10,fdl_r,actuator_lengthrange,"[0.405466,0.433594]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,10,fdl_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.357129,""lmax"":3.24643,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,10,fdl_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,10,fdl_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,10,fdl_r,tendon_transmission,"{""tendon_id"":10,""tendon_name"":""fdl_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.3144843196542203e-16,2.1948363521806335e-16,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,11,fhl_r,force,"{""gainprm_2"":749.779,""biasprm_2"":749.779}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=fhl_r_tendon
MUSCLE_ACTUATOR,actuator,11,fhl_r,fpmax,"{""gainprm_7"":1.03099,""biasprm_7"":1.03099}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,11,fhl_r,range,"[0.562474,1.18745]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,11,fhl_r,actuator_lengthrange,"[0.383982,0.416918]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,11,fhl_r,lmin_lmax_vmax_fvmax,"{""lmin"":0.292699,""lmax"":2.98554,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,11,fhl_r,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,11,fhl_r,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,11,fhl_r,tendon_transmission,"{""tendon_id"":11,""tendon_name"":""fhl_r_tendon""}",named structural mapping,mjModel.actuator_trnid,True,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,1.35434616139152e-16,1.9488973980878058e-16,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
