pair_id,selection_hash,coordinate,trust_level,trust_step,location_class,trajectory_i,trajectory_j,alpha_i_hip,alpha_i_knee,alpha_i_phase,alpha_j_hip,alpha_j_knee,alpha_j_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,alpha_distance_formal_grid_steps,alpha_distance_definition,canonical_orientation,reverse_pair_error_is_symmetric,inside_existing_generator_bounds,geometrically_admissible_pair,search_range_expanded,truth_used_for_pair_enumeration,final_truth_landscape_used_for_pair_enumeration,within_stratum_hash_rank,predicted_delta_J,truth_delta_J,e_delta_J,outcome_status,used_for_model_fitting,used_for_adaptation_update,heldout_final_test,used_by_P2_V1,formal_P2_V2_guard_input,threshold_frozen,plan_must_be_hashed_before_outcome_evaluation
dlv_pair_034bc605573017d14d74b880,034bc605573017d14d74b88096aa5b3eda1b43c08f5ada338c8fc4d00297e879,knee,HALF,0.5,UPPER_EDGE,asym_h-3.250_k+1.500_p+0.00250,asym_h-3.250_k+2.000_p+0.00250,-3.25,1.5,0.0025,-3.25,2,0.0025,0,0.5,0,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03d9fcfa9c498db2328f3c17,03d9fcfa9c498db2328f3c17eef8a01177e27d27d8b25804a1672eb0459ef035,knee,HALF,0.5,UPPER_EDGE,asym_h-4.500_k+1.500_p+0.01500,asym_h-4.500_k+2.000_p+0.01500,-4.5,1.5,0.015,-4.5,2,0.015,0,0.5,0,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0716bceff28b5d90884a9dc0,0716bceff28b5d90884a9dc05f26bb21a3b53675b7c0339b24dd5d0a0a30f0bb,knee,HALF,0.5,UPPER_EDGE,asym_h+0.000_k+1.500_p+0.02250,asym_h+0.000_k+2.000_p+0.02250,0,1.5,0.0225,0,2,0.0225,0,0.5,0,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_076bebcdbec155672583b516,076bebcdbec155672583b51687fd1288e8658caa7c316e02d6a2e7133af0d9fc,knee,HALF,0.5,UPPER_EDGE,asym_h-0.500_k+1.500_p-0.01250,asym_h-0.500_k+2.000_p-0.01250,-0.5,1.5,-0.0125,-0.5,2,-0.0125,0,0.5,0,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_082e591118a82b9b886f1797,082e591118a82b9b886f1797d8d4636e64debb5f77ad0902d333a7e00c6339a4,knee,HALF,0.5,UPPER_EDGE,asym_h-3.500_k+1.500_p-0.01000,asym_h-3.500_k+2.000_p-0.01000,-3.5,1.5,-0.01,-3.5,2,-0.01,0,0.5,0,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0001aa159b8440e38116209e,0001aa159b8440e38116209e8db90eecab552f6ab05445819986c818d8eab0e9,knee,INITIAL,1,INTERIOR,asym_h-1.750_k-4.000_p-0.00250,asym_h-1.750_k-3.000_p-0.00250,-1.75,-4,-0.0025,-1.75,-3,-0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000a98d9e6e7a8b4e36b972c,000a98d9e6e7a8b4e36b972ca5d1940c4af690a2bf7f319ff10a0f675babf4a4,knee,INITIAL,1,INTERIOR,asym_h-1.750_k-1.000_p+0.01000,asym_h-1.750_k+0.000_p+0.01000,-1.75,-1,0.01,-1.75,0,0.01,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000b8e40370842eef7a49f70,000b8e40370842eef7a49f70a029ed21cf0be6d5436c37311c5453e733f13891,knee,INITIAL,1,INTERIOR,asym_h-2.000_k-1.750_p-0.00250,asym_h-2.000_k-0.750_p-0.00250,-2,-1.75,-0.0025,-2,-0.75,-0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001a2b3b458ebed0776db437,001a2b3b458ebed0776db43767df2d1176d5bf3580877f0bc2bad5567479a752,knee,INITIAL,1,INTERIOR,asym_h-3.250_k+0.500_p+0.02000,asym_h-3.250_k+1.500_p+0.02000,-3.25,0.5,0.02,-3.25,1.5,0.02,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001e49fad8d827e462d3d6c8,001e49fad8d827e462d3d6c89f464185dbace893bf9842ec84c6beb5b16f0159,knee,INITIAL,1,INTERIOR,asym_h-2.750_k-2.500_p+0.02750,asym_h-2.750_k-1.500_p+0.02750,-2.75,-2.5,0.0275,-2.75,-1.5,0.0275,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001e7b9fecab56343e33eed3,001e7b9fecab56343e33eed3825eea6aad74c2ab6ba28408b3839df33326a370,knee,INITIAL,1,INTERIOR,asym_h+0.250_k-2.750_p-0.01000,asym_h+0.250_k-1.750_p-0.01000,0.25,-2.75,-0.01,0.25,-1.75,-0.01,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_001fef24d34310a5c4e77ae6,001fef24d34310a5c4e77ae67fadec5c586c9882d8d816e006518c27956efd3a,knee,INITIAL,1,INTERIOR,asym_h-4.500_k+0.250_p-0.01250,asym_h-4.500_k+1.250_p-0.01250,-4.5,0.25,-0.0125,-4.5,1.25,-0.0125,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002341373b24c70a725e874c,002341373b24c70a725e874cfe6e9c28190f2e8ab32f7db2eb1e2df4abd26fd3,knee,INITIAL,1,INTERIOR,asym_h+1.000_k-0.250_p-0.02750,asym_h+1.000_k+0.750_p-0.02750,1,-0.25,-0.0275,1,0.75,-0.0275,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00264835b9d6134a36296bca,00264835b9d6134a36296bca3c93c37e9519cb1cb486c4f5b5b7e16d0d155dc4,knee,INITIAL,1,INTERIOR,asym_h-4.000_k-0.500_p+0.02500,asym_h-4.000_k+0.500_p+0.02500,-4,-0.5,0.025,-4,0.5,0.025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002781ce7e760a651c139320,002781ce7e760a651c1393201d92523d97a5ca056d92004af566db7aa90c4786,knee,INITIAL,1,INTERIOR,asym_h-2.250_k-1.750_p+0.01000,asym_h-2.250_k-0.750_p+0.01000,-2.25,-1.75,0.01,-2.25,-0.75,0.01,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0027b3e29fc733f6d5ff6b40,0027b3e29fc733f6d5ff6b40d84e0aa42737408df59fe940595abaf19822fcff,knee,INITIAL,1,INTERIOR,asym_h-0.750_k-4.500_p-0.02750,asym_h-0.750_k-3.500_p-0.02750,-0.75,-4.5,-0.0275,-0.75,-3.5,-0.0275,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0028223c9c82c621e8224e6f,0028223c9c82c621e8224e6f19b431394d47c68dfe96f2b5883c695d4ca85b40,knee,INITIAL,1,INTERIOR,asym_h-5.000_k-2.250_p+0.00750,asym_h-5.000_k-1.250_p+0.00750,-5,-2.25,0.0075,-5,-1.25,0.0075,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_008f2d0ad1c7a2f8e9225a78,008f2d0ad1c7a2f8e9225a782d83abc2905a751ea3398a2dad57b293f9051512,knee,INITIAL,1,LOWER_EDGE,asym_h-2.250_k-5.000_p-0.00500,asym_h-2.250_k-4.000_p-0.00500,-2.25,-5,-0.005,-2.25,-4,-0.005,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00afe453689e75986b3e732a,00afe453689e75986b3e732a741eb15b9ad1d175ddb8325ed750f8b326207287,knee,INITIAL,1,LOWER_EDGE,asym_h-4.750_k-5.000_p+0.02250,asym_h-4.750_k-4.000_p+0.02250,-4.75,-5,0.0225,-4.75,-4,0.0225,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00bfb95ac4a44f35c749320f,00bfb95ac4a44f35c749320fc34ccf0d9f7fd3b23f9a3486ee8f8092c2911783,knee,INITIAL,1,LOWER_EDGE,asym_h+2.000_k-5.000_p+0.00500,asym_h+2.000_k-4.000_p+0.00500,2,-5,0.005,2,-4,0.005,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_010f3993049d143a2fa871c0,010f3993049d143a2fa871c0bf71f5bf5aa99170306e30ab5e59bbb6c53d85c0,knee,INITIAL,1,LOWER_EDGE,asym_h-3.750_k-5.000_p+0.00500,asym_h-3.750_k-4.000_p+0.00500,-3.75,-5,0.005,-3.75,-4,0.005,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_011b62c3cb030fbaa3f38401,011b62c3cb030fbaa3f38401829a434d30528de793e5a040e953ce713a4e3f32,knee,INITIAL,1,LOWER_EDGE,asym_h-2.500_k-5.000_p+0.02500,asym_h-2.500_k-4.000_p+0.02500,-2.5,-5,0.025,-2.5,-4,0.025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_011ce102ce5ca7e2b9a1c05f,011ce102ce5ca7e2b9a1c05fcf3fbbefa84e13459e5dc526ebdbda1375b23f76,knee,INITIAL,1,LOWER_EDGE,asym_h-2.250_k-5.000_p+0.00250,asym_h-2.250_k-4.000_p+0.00250,-2.25,-5,0.0025,-2.25,-4,0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01bb55553acd2885c4486624,01bb55553acd2885c4486624172518a7bae88ca99b57b4877c45f94de42822eb,knee,INITIAL,1,LOWER_EDGE,asym_h-3.250_k-5.000_p+0.02000,asym_h-3.250_k-4.000_p+0.02000,-3.25,-5,0.02,-3.25,-4,0.02,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_02709b685f6df7c901a075fc,02709b685f6df7c901a075fc96fc50bac919fd53ac7c4e4e026b71dedc1ce698,knee,INITIAL,1,LOWER_EDGE,asym_h-3.500_k-5.000_p-0.01250,asym_h-3.500_k-4.000_p-0.01250,-3.5,-5,-0.0125,-3.5,-4,-0.0125,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03524f7626253d8bc8b00909,03524f7626253d8bc8b009098ae2909022d294fa1443afa1868dd3aae756e535,knee,INITIAL,1,LOWER_EDGE,asym_h+2.000_k-5.000_p+0.02250,asym_h+2.000_k-4.000_p+0.02250,2,-5,0.0225,2,-4,0.0225,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03985a5a46db27e37a72e865,03985a5a46db27e37a72e865652dcbf05e70f49970a81b79b25ce3c1c4ea9578,knee,INITIAL,1,LOWER_EDGE,asym_h-5.000_k-5.000_p+0.00250,asym_h-5.000_k-4.000_p+0.00250,-5,-5,0.0025,-5,-4,0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0485573764efd1aeb836b8e2,0485573764efd1aeb836b8e2d9846b675e9508c76729a6335ee41c2eb55aa169,knee,INITIAL,1,LOWER_EDGE,asym_h-1.250_k-5.000_p+0.02750,asym_h-1.250_k-4.000_p+0.02750,-1.25,-5,0.0275,-1.25,-4,0.0275,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_05c6c141f58e87b063465f8f,05c6c141f58e87b063465f8fc5c29feb29eb4797b7d747b7618c4fca21e9877f,knee,INITIAL,1,LOWER_EDGE,asym_h-3.750_k-5.000_p-0.02500,asym_h-3.750_k-4.000_p-0.02500,-3.75,-5,-0.025,-3.75,-4,-0.025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_003288819795e077e4d59649,003288819795e077e4d59649b02657be53827a87fac9ee3cfe1ecb5efe2e253e,knee,INITIAL,1,UPPER_EDGE,asym_h-4.000_k+1.000_p+0.00250,asym_h-4.000_k+2.000_p+0.00250,-4,1,0.0025,-4,2,0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_008f68aec3a77596702ba07a,008f68aec3a77596702ba07ac18e301a053a8275b7713b861812d9314a95155a,knee,INITIAL,1,UPPER_EDGE,asym_h+0.500_k+1.000_p-0.01000,asym_h+0.500_k+2.000_p-0.01000,0.5,1,-0.01,0.5,2,-0.01,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0122d0bf97b6bfe2e7488526,0122d0bf97b6bfe2e74885264d4471a6e20d26dc075b2e2c2ea01b5b7af77e96,knee,INITIAL,1,UPPER_EDGE,asym_h-0.500_k+1.000_p-0.00250,asym_h-0.500_k+2.000_p-0.00250,-0.5,1,-0.0025,-0.5,2,-0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_012a022f2fa8a2164511649f,012a022f2fa8a2164511649f3d0585517be5cfc36294c6fef40fa3530d71ccb1,knee,INITIAL,1,UPPER_EDGE,asym_h-3.000_k+1.000_p-0.02750,asym_h-3.000_k+2.000_p-0.02750,-3,1,-0.0275,-3,2,-0.0275,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01e96b2f4ee8197bdc3d0853,01e96b2f4ee8197bdc3d08533d86ef1edfa1014ac3987bfc139e0db0dad231b4,knee,INITIAL,1,UPPER_EDGE,asym_h-1.750_k+1.000_p+0.00000,asym_h-1.750_k+2.000_p+0.00000,-1.75,1,0,-1.75,2,0,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0318dc9f2c156c3aec1e6e5e,0318dc9f2c156c3aec1e6e5e5c6ebda0b863a78079e79929c032bbeadc358e1a,knee,INITIAL,1,UPPER_EDGE,asym_h-0.750_k+1.000_p+0.00000,asym_h-0.750_k+2.000_p+0.00000,-0.75,1,0,-0.75,2,0,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_031ed1a058516e450ec6f351,031ed1a058516e450ec6f351cfbd7e980632f7a22accb8747d9ff486294fe11c,knee,INITIAL,1,UPPER_EDGE,asym_h-2.250_k+1.000_p+0.01750,asym_h-2.250_k+2.000_p+0.01750,-2.25,1,0.0175,-2.25,2,0.0175,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_032aae4c9c529cc54e46a0b9,032aae4c9c529cc54e46a0b96bc6fd3cbab82384f8624e3e94cfd206b21e0900,knee,INITIAL,1,UPPER_EDGE,asym_h-4.000_k+1.000_p+0.03000,asym_h-4.000_k+2.000_p+0.03000,-4,1,0.03,-4,2,0.03,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03cba0c5cf4992e67752c6a8,03cba0c5cf4992e67752c6a880479e4b427d6e05ed33dbd3baa3c2271cec36ef,knee,INITIAL,1,UPPER_EDGE,asym_h-2.000_k+1.000_p+0.00250,asym_h-2.000_k+2.000_p+0.00250,-2,1,0.0025,-2,2,0.0025,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_041b29e3a305de3d13a316cb,041b29e3a305de3d13a316cbbe69595d2cbf9260682c2d4f1d531fdd5f18d0a5,knee,INITIAL,1,UPPER_EDGE,asym_h-4.500_k+1.000_p+0.00000,asym_h-4.500_k+2.000_p+0.00000,-4.5,1,0,-4.5,2,0,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_04ae62deed27042853eb1b19,04ae62deed27042853eb1b19f81aef2ff5399a39ea17b6bb093c73424c8876e0,knee,INITIAL,1,UPPER_EDGE,asym_h-3.500_k+1.000_p+0.03000,asym_h-3.500_k+2.000_p+0.03000,-3.5,1,0.03,-3.5,2,0.03,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_04bd04677bc5a2a5116093b3,04bd04677bc5a2a5116093b3d14debd66c2f3707262b187e744248c4e02012d1,knee,INITIAL,1,UPPER_EDGE,asym_h-0.500_k+1.000_p+0.01750,asym_h-0.500_k+2.000_p+0.01750,-0.5,1,0.0175,-0.5,2,0.0175,0,1,0,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000642d4ed7ec403aa2df7f7,000642d4ed7ec403aa2df7f70486e930b6bd2d2b8eaf91e3831ddb91b14bf16e,phase,MINIMUM,0.0025,INTERIOR,asym_h+1.750_k+0.000_p-0.01250,asym_h+1.750_k+0.000_p-0.01000,1.75,0,-0.0125,1.75,0,-0.01,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000c8496ceeb403de1c12cf1,000c8496ceeb403de1c12cf12581d5e56d33956f49e8dfb824fc99627505635b,phase,MINIMUM,0.0025,INTERIOR,asym_h+0.500_k-4.500_p-0.00500,asym_h+0.500_k-4.500_p-0.00250,0.5,-4.5,-0.005,0.5,-4.5,-0.0025,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000e5f89ed1026532dd87b66,000e5f89ed1026532dd87b664c87cacd8fbb0559aa7dffc0becfaec7a7db5572,phase,MINIMUM,0.0025,INTERIOR,asym_h-3.000_k-1.000_p+0.00250,asym_h-3.000_k-1.000_p+0.00500,-3,-1,0.0025,-3,-1,0.005,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00148be7ab91cf38a4ef7ce1,00148be7ab91cf38a4ef7ce1c10347244a68b743ba180a8e992d6dda76261387,phase,MINIMUM,0.0025,INTERIOR,asym_h-4.250_k+2.000_p-0.00750,asym_h-4.250_k+2.000_p-0.00500,-4.25,2,-0.0075,-4.25,2,-0.005,0,0,0.0025,1,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
