pair_id,case_id,subject_id,scenario_name,iteration,current_trajectory_id,candidate_trajectory_id,current_alpha_hip,current_alpha_knee,current_alpha_phase,candidate_alpha_hip,candidate_alpha_knee,candidate_alpha_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,changed_coordinate,signed_coordinate_direction,alpha_distance_formal_grid_steps,alpha_distance_definition,physical_distance_used,inside_existing_generator_bounds,formal_lattice_current_member,formal_lattice_candidate_member,geometrically_admissible_pair,predicted_delta_J,truth_delta_J_posthoc,e_delta_J,model_supported,current_G0_would_exploit,true_improvement_posthoc,local_pair_role,research_metric_only,threshold_frozen,truth_used_by_formal_policy,truth_used_only_for_posthoc_metric,current_P2_modified,search_range_expanded,guard_id,uncertainty_metric,uncertainty_metric_role,would_exploit_counterfactual,missed_improvement_posthoc,false_improvement_posthoc,counterfactual_only,formal_policy_modified,trajectory_executed,truth_used_to_modify_formal_policy
local_pair_5c8da42abcb8c8f548a7,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+1.000_k-1.000_p+0.00000,0,-1,0,1,-1,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00189581265493,-0.00189581265484,9.00000560189e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_5c8da42abcb8c8f548a7,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+1.000_k-1.000_p+0.00000,0,-1,0,1,-1,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00189581265493,-0.00189581265484,9.00000560189e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_5c8da42abcb8c8f548a7,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+1.000_k-1.000_p+0.00000,0,-1,0,1,-1,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00189581265493,-0.00189581265484,9.00000560189e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_acece3acd7502752e746,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h-1.000_k-1.000_p+0.00000,0,-1,0,-1,-1,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00193727117466,0.00193727117457,9.00000560189e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_acece3acd7502752e746,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h-1.000_k-1.000_p+0.00000,0,-1,0,-1,-1,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00193727117466,0.00193727117457,9.00000560189e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_acece3acd7502752e746,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h-1.000_k-1.000_p+0.00000,0,-1,0,-1,-1,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00193727117466,0.00193727117457,9.00000560189e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_07fd24aea8647c0b947c,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k+0.000_p+0.00000,0,-1,0,0,0,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00590799515335,0.00590799515327,8.00002425416e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_07fd24aea8647c0b947c,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k+0.000_p+0.00000,0,-1,0,0,0,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00590799515335,0.00590799515327,8.00002425416e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_07fd24aea8647c0b947c,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k+0.000_p+0.00000,0,-1,0,0,0,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00590799515335,0.00590799515327,8.00002425416e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_37b20f63b1831145ac18,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-2.000_p+0.00000,0,-1,0,0,-2,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00583010987863,-0.00583010987856,7.00004290644e-14,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,True,False,False,False,False,False,False
local_pair_37b20f63b1831145ac18,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-2.000_p+0.00000,0,-1,0,0,-2,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00583010987863,-0.00583010987856,7.00004290644e-14,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,True,False,True,False,False,False
local_pair_37b20f63b1831145ac18,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-2.000_p+0.00000,0,-1,0,0,-2,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00583010987863,-0.00583010987856,7.00004290644e-14,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,True,False,False,True,False,False,False
local_pair_20d6d12a28a41e092761,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p+0.01000,0,-1,0,0,-1,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-7.87026404826e-05,-7.87026404613e-05,2.13000054877e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_20d6d12a28a41e092761,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p+0.01000,0,-1,0,0,-1,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-7.87026404826e-05,-7.87026404613e-05,2.13000054877e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_20d6d12a28a41e092761,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p+0.01000,0,-1,0,0,-1,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-7.87026404826e-05,-7.87026404613e-05,2.13000054877e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_f0f2012ed0384f2f27f0,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p-0.01000,0,-1,0,0,-1,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,9.17258257155e-05,9.17258256923e-05,2.32000020323e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_f0f2012ed0384f2f27f0,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p-0.01000,0,-1,0,0,-1,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,9.17258257155e-05,9.17258256923e-05,2.32000020323e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_f0f2012ed0384f2f27f0,baseline__matched_linear,baseline,matched_linear,3,asym_h+0.000_k-1.000_p+0.00000,asym_h+0.000_k-1.000_p-0.01000,0,-1,0,0,-1,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,9.17258257155e-05,9.17258256923e-05,2.32000020323e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_0032efa9d02c2c47767c,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+1.000_k-2.000_p+0.00000,0,-2,0,1,-2,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00186711268096,-0.00186711268086,9.99998694962e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_0032efa9d02c2c47767c,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+1.000_k-2.000_p+0.00000,0,-2,0,1,-2,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00186711268096,-0.00186711268086,9.99998694962e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_0032efa9d02c2c47767c,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+1.000_k-2.000_p+0.00000,0,-2,0,1,-2,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00186711268096,-0.00186711268086,9.99998694962e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_ebfef3db2347aa2e0a5e,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h-1.000_k-2.000_p+0.00000,0,-2,0,-1,-2,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00190850060652,0.00190850060643,9.00000560189e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_ebfef3db2347aa2e0a5e,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h-1.000_k-2.000_p+0.00000,0,-2,0,-1,-2,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00190850060652,0.00190850060643,9.00000560189e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_ebfef3db2347aa2e0a5e,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h-1.000_k-2.000_p+0.00000,0,-2,0,-1,-2,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00190850060652,0.00190850060643,9.00000560189e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_49a801294a6febbc1619,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,-2,0,0,-1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00583010987863,0.00583010987856,7.00004290644e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_49a801294a6febbc1619,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,-2,0,0,-1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00583010987863,0.00583010987856,7.00004290644e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_49a801294a6febbc1619,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,-2,0,0,-1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00583010987863,0.00583010987856,7.00004290644e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_fc2a217cc0af31cc4355,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-3.000_p+0.00000,0,-2,0,0,-3,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00575289522019,-0.00575289522012,6.99995617026e-14,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,True,False,False,False,False,False,False
local_pair_fc2a217cc0af31cc4355,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-3.000_p+0.00000,0,-2,0,0,-3,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00575289522019,-0.00575289522012,6.99995617026e-14,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,True,False,True,False,False,False
local_pair_fc2a217cc0af31cc4355,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-3.000_p+0.00000,0,-2,0,0,-3,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00575289522019,-0.00575289522012,6.99995617026e-14,True,True,True,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,True,False,False,True,False,False,False
local_pair_fd6847e648b91e66f189,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p+0.01000,0,-2,0,0,-2,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-7.03549806684e-05,-7.03549806477e-05,2.06999944529e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_fd6847e648b91e66f189,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p+0.01000,0,-2,0,0,-2,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-7.03549806684e-05,-7.03549806477e-05,2.06999944529e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_fd6847e648b91e66f189,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p+0.01000,0,-2,0,0,-2,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-7.03549806684e-05,-7.03549806477e-05,2.06999944529e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_d5e02141baac338635b6,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p-0.01000,0,-2,0,0,-2,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.34259242101e-05,8.3425924188e-05,2.21000111657e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_d5e02141baac338635b6,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p-0.01000,0,-2,0,0,-2,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.34259242101e-05,8.3425924188e-05,2.21000111657e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_d5e02141baac338635b6,baseline__matched_linear,baseline,matched_linear,4,asym_h+0.000_k-2.000_p+0.00000,asym_h+0.000_k-2.000_p-0.01000,0,-2,0,0,-2,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.34259242101e-05,8.3425924188e-05,2.21000111657e-14,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.450408659e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_268440296024fd245223,baseline__matched_linear,baseline,matched_linear,5,asym_h+0.000_k-3.000_p+0.00000,asym_h+1.000_k-3.000_p+0.00000,0,-3,0,1,-3,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.0018389823146,-0.00183898231451,9.00000560189e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_268440296024fd245223,baseline__matched_linear,baseline,matched_linear,5,asym_h+0.000_k-3.000_p+0.00000,asym_h+1.000_k-3.000_p+0.00000,0,-3,0,1,-3,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.0018389823146,-0.00183898231451,9.00000560189e-14,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
